name,series,family,description,location,region,regionLocation,regionLocationLong,regionLocationCountryCode,regionCfe,regionCo2Kwh,regionLowCo2,regionLat,regionLng,regionPublicIpv4Addr,zoneCount,zones,vCpus,sharedCpu,intel,amd,arm,cpuPlatformCount,cpuPlatform,cpuBaseClock,cpuTurboClock,cpuSingleMaxTurboClock,availableCpuPlatformCount,availableCpuPlatform,coremarkScore,standardDeviation,sampleCount,memoryGB,acceleratorCount,acceleratorType,disks,disksSizeGb,localSsd,bandwidth,tier1,sap,saps,hana,sud,spot,hour,hourSpot,month,month1yCud,month3yCud,monthSpot,monthSles,monthSlesSap,monthSlesSap1yCud,monthSlesSap3yCud,monthRhel,monthRhel1yCud,monthRhel3yCud,monthRhelSap,monthRhelSap1yCud,monthRhelSap3yCud,monthWindows
n2-highcpu-32,n2,General-purpose,"32 vCPUs 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",32.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",550940.0,1.6,312.0,32.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,1.0,1.0,1.147136,0.385728,670.094905856,527.56224,376.84352,281.58144,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2-highcpu-4,n2,General-purpose,"4 vCPUs 4 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",66908.0,0.64,2328.0,4.0,"","",128.0,263168.0,1.0,10.0,0.0,0.0,"",0.0,1.0,1.0,0.143392,0.048216,83.761863232,65.94528,47.10544,35.19768,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2-highcpu-48,n2,General-purpose,"48 vCPUs 48 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",48.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",822890.0,1.82,216.0,48.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,1.0,1.0,1.720704,0.578592,1005.142358784,791.34336,565.26528,422.37216,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2-highcpu-64,n2,General-purpose,"64 vCPUs 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",64.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1100249.0,1.18,160.0,64.0,"","",128.0,524288.0,1.0,32.0,75.0,0.0,"",0.0,1.0,1.0,2.294272,0.771456,1340.189811712,1055.12448,753.68704,563.16288,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2-highcpu-8,n2,General-purpose,"8 vCPUs 8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",8.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",138600.0,0.75,1208.0,8.0,"","",128.0,263168.0,1.0,16.0,0.0,0.0,"",0.0,1.0,1.0,0.286784,0.096432,167.523726464,131.89056,94.21088,70.39536,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2-highcpu-80,n2,General-purpose,"80 vCPUs 80 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",80.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1377373.0,1.08,128.0,80.0,"","",128.0,524288.0,1.0,32.0,100.0,0.0,"",0.0,1.0,1.0,2.86784,0.96432,1675.23726464,1318.9056,942.1088,703.9536,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2-highcpu-96,n2,General-purpose,"96 vCPUs 96 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",96.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake","","","",96.0,"","",128.0,524288.0,1.0,32.0,100.0,0.0,"",0.0,1.0,1.0,3.441408,1.157184,2010.284717568,1582.68672,1130.53056,844.74432,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2-highmem-128,n2,General-purpose,"128 vCPUs 864 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",128.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",2191510.0,0.81,88.0,864.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,183350.0,1.0,1.0,1.0,7.706976,2.590976,4501.999202496,3544.24928,2531.96704,1891.41248,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
n2-highmem-16,n2,General-purpose,"16 vCPUs 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",16.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",276327.0,0.91,624.0,128.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,28593.0,0.0,1.0,1.0,1.048112,0.352352,612.250432352,481.99856,344.33808,257.21696,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2-highmem-2,n2,General-purpose,"2 vCPUs 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",2.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",34695.0,0.82,3688.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,3574.0,0.0,1.0,1.0,0.131014,0.044044,76.531304044,60.24982,43.04226,32.15212,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2-highmem-32,n2,General-purpose,"32 vCPUs 256 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",32.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",550448.0,1.23,320.0,256.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,57185.0,1.0,1.0,1.0,2.096224,0.704704,1224.500864704,963.99712,688.67616,514.43392,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2-highmem-4,n2,General-purpose,"4 vCPUs 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",66798.0,0.6,2344.0,32.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,7148.0,0.0,1.0,1.0,0.262028,0.088088,153.062608088,120.49964,86.08452,64.30424,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2-highmem-48,n2,General-purpose,"48 vCPUs 384 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",48.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",814034.0,1.88,208.0,384.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,85778.0,1.0,1.0,1.0,3.144336,1.057056,1836.751297056,1445.99568,1033.01424,771.65088,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2-highmem-64,n2,General-purpose,"64 vCPUs 512 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",64.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1097943.0,1.34,160.0,512.0,"","",128.0,524288.0,1.0,32.0,75.0,1.0,114370.0,1.0,1.0,1.0,4.192448,1.409408,2449.001729408,1927.99424,1377.35232,1028.86784,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2-highmem-8,n2,General-purpose,"8 vCPUs 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",8.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",138406.0,0.79,1192.0,64.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,14296.0,0.0,1.0,1.0,0.524056,0.176176,306.125216176,240.99928,172.16904,128.60848,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2-highmem-80,n2,General-purpose,"80 vCPUs 640 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",80.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1361752.0,1.97,128.0,640.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,133400.0,1.0,1.0,1.0,5.24056,1.76176,3061.25216176,2409.9928,1721.6904,1286.0848,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2-highmem-96,n2,General-purpose,"96 vCPUs 768 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",96.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1643949.0,1.1,112.0,768.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,160080.0,1.0,1.0,1.0,6.288672,2.114112,3673.502594112,2891.99136,2066.02848,1543.30176,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2-standard-128,n2,General-purpose,"128 vCPUs 512 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",128.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",2169248.0,2.33,88.0,512.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,183900.0,0.0,1.0,1.0,6.215552,2.089728,3630.789838592,2858.42304,2041.94432,1525.50144,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
n2-standard-16,n2,General-purpose,"16 vCPUs 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",16.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",277010.0,0.72,616.0,64.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,28608.0,0.0,1.0,1.0,0.776944,0.261216,453.848729824,357.30288,255.24304,190.68768,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2-standard-2,n2,General-purpose,"2 vCPUs 8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",2.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",34735.0,0.53,3672.0,8.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,3576.0,0.0,1.0,1.0,0.097118,0.032652,56.731091228,44.66286,31.90538,23.83596,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2-standard-32,n2,General-purpose,"32 vCPUs 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",32.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",553662.0,0.77,312.0,128.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,57215.0,0.0,1.0,1.0,1.553888,0.522432,907.697459648,714.60576,510.48608,381.37536,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2-standard-4,n2,General-purpose,"4 vCPUs 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",4.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",66884.0,0.61,2336.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,7152.0,0.0,1.0,1.0,0.194236,0.065304,113.462182456,89.32572,63.81076,47.67192,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2-standard-48,n2,General-purpose,"48 vCPUs 192 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",48.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",824915.0,1.18,216.0,192.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,85823.0,0.0,1.0,1.0,2.330832,0.783648,1361.546189472,1071.90864,765.72912,572.06304,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2-standard-64,n2,General-purpose,"64 vCPUs 256 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",64.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1091008.0,1.34,168.0,256.0,"","",128.0,524288.0,1.0,32.0,75.0,1.0,114430.0,0.0,1.0,1.0,3.107776,1.044864,1815.394919296,1429.21152,1020.97216,762.75072,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2-standard-8,n2,General-purpose,"8 vCPUs 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",8.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",138567.0,0.67,1592.0,32.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,14304.0,0.0,1.0,1.0,0.388472,0.130608,226.924364912,178.65144,127.62152,95.34384,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2-standard-80,n2,General-purpose,"80 vCPUs 320 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",80.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1365998.0,1.53,128.0,320.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,133183.0,0.0,1.0,1.0,3.88472,1.30608,2269.24364912,1786.5144,1276.2152,953.4384,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2-standard-96,n2,General-purpose,"96 vCPUs 384 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",96.0,0,1.0,0.0,0.0,2.0,"Intel Cascade Lake, Intel Ice Lake",2.6,3.4,3.5,2.0,"Intel Cascade Lake, Intel Ice Lake",1651980.0,0.93,112.0,384.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,159820.0,0.0,1.0,1.0,4.661664,1.567296,2723.092378944,2143.81728,1531.45824,1144.12608,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2d-highcpu-128,n2d,General-purpose,"128 vCPUs 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",128.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome","","","",128.0,"","",128.0,524288.0,1.0,32.0,100.0,0.0,"",0.0,1.0,1.0,3.992064,0.828672,2331.948217344,1835.90912,1311.4304,604.93056,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
n2d-highcpu-16,n2d,General-purpose,"16 vCPUs 16 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",16.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",327122.0,1.22,628.0,16.0,"","",128.0,263168.0,1.0,32.0,0.0,0.0,"",0.0,1.0,1.0,0.499008,0.103584,291.493527168,229.48864,163.9288,75.61632,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2d-highcpu-2,n2d,General-purpose,"2 vCPUs 2 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",2.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",41112.0,0.76,3696.0,2.0,"","",128.0,263168.0,1.0,10.0,0.0,0.0,"",0.0,1.0,1.0,0.062376,0.012948,36.436690896,28.68608,20.4911,9.45204,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2d-highcpu-224,n2d,General-purpose,"224 vCPUs 224 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",224.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome","","","",224.0,"","",128.0,524288.0,1.0,32.0,100.0,0.0,"",0.0,1.0,1.0,6.986112,1.450176,4080.909380352,3212.84096,2295.0032,1058.62848,80.3,299.3,119.939,107.748,1569.792,1569.792,1569.792,2452.8,2452.8,2452.8,7521.92
n2d-highcpu-32,n2d,General-purpose,"32 vCPUs 32 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",32.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",654523.0,0.82,320.0,32.0,"","",128.0,524288.0,1.0,32.0,0.0,0.0,"",0.0,1.0,1.0,0.998016,0.207168,582.987054336,458.97728,327.8576,151.23264,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2d-highcpu-4,n2d,General-purpose,"4 vCPUs 4 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",4.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",80173.0,0.93,2352.0,4.0,"","",128.0,263168.0,1.0,10.0,0.0,0.0,"",0.0,1.0,1.0,0.124752,0.025896,72.873381792,57.37216,40.9822,18.90408,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2d-highcpu-48,n2d,General-purpose,"48 vCPUs 48 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",48.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",973067.0,2.52,216.0,48.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,1.0,1.0,1.497024,0.310752,874.480581504,688.46592,491.7864,226.84896,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2d-highcpu-64,n2d,General-purpose,"64 vCPUs 64 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1174712.0,4.22,160.0,64.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,1.0,1.0,1.996032,0.414336,1165.974108672,917.95456,655.7152,302.46528,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-highcpu-8,n2d,General-purpose,"8 vCPUs 8 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163935.0,0.83,1192.0,8.0,"","",128.0,263168.0,1.0,16.0,0.0,0.0,"",0.0,1.0,1.0,0.249504,0.051792,145.746763584,114.74432,81.9644,37.80816,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2d-highcpu-80,n2d,General-purpose,"80 vCPUs 80 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",80.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1478174.0,3.51,128.0,80.0,"","",128.0,524288.0,1.0,32.0,50.0,0.0,"",0.0,1.0,1.0,2.49504,0.51792,1457.46763584,1147.4432,819.644,378.0816,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2d-highcpu-96,n2d,General-purpose,"96 vCPUs 96 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",96.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1801312.0,4.94,112.0,96.0,"","",128.0,524288.0,1.0,32.0,100.0,0.0,"",0.0,1.0,1.0,2.994048,0.621504,1748.961163008,1376.93184,983.5728,453.69792,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2d-highmem-16,n2d,General-purpose,"16 vCPUs 128 GB RAM",us,us-east1,"South Carolina","Moncks Corner, South Carolina, USA",US,29.0,560.0,0.0,33.8361,-81.1637,1213184.0,4.0,"us-east1-a, us-east1-b, us-east1-c, us-east1-d",16.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",327341.0,1.29,632.0,128.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,25283.0,0.0,1.0,1.0,0.91184,0.189152,532.64768864,419.33536,299.56864,138.08096,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
